0.0435255546217,0.0435255546217,0.0435255546217,0.0435255546217
0.0250097145826,0.0250097145826,0.0250097145826,0.0250097145826
0.0140479808648,0.0140479808648,0.0140479808648,0.0140479808648
0.00695782360761,0.00695782360761,0.00695782360761,0.00695782360761
0.00306755645484,0.00306755645484,0.00306755645484,0.00306755645484
0.000950514726416,0.000950514726416,0.000950514726416,0.000950514726416
0.000166597182839,0.000166597182839,0.000166597182839,0.000166597182839
0.0211361976094,4.9844201034,0.00698651534238,4.99734713115
4.9844201034,0.00698651534238,4.99734713115,0.00143934665211
4.9812754795,4.9812754795,4.9812754795,4.9812754795
