0.159151507102,0.150423181359,0.143830232161,0.138762758619,0.134888203318,0.131922331353,0.129652631762,0.127918204105,0.126595901847,0.125588223598,0.124813343744,0.124240676694,0.123771812991,0.123382334404,0.123012596341
0.159738621246,0.150977444169,0.144271215345,0.139212863782,0.135288914097,0.135287870191,0.135284797503,0.135280861663,0.135273119889,0.135256802184,0.135224055592,0.13514460355,0.134990460919,0.134732402297,0.134397858648
0.158530700193,0.149816924935,0.143328257872,0.138225351632,0.134441480188,0.131520159792,0.131518059915,0.131513273603,0.131505006654,0.131485015244,0.131443864009,0.131367555119,0.131205510558,0.130908235645,0.130455749154
0.159481002033,0.15062350471,0.143987660192,0.138923755047,0.135073216461,0.132123978854,0.129867946697,0.129864762866,0.129852529767,0.129832675578,0.129795353463,0.129713211202,0.129548329539,0.129243842203,0.128705888945
0.159325721368,0.150587544449,0.144030824769,0.138976598223,0.135060918298,0.132105951483,0.129872607471,0.128156213998,0.128147210812,0.128130214241,0.128090478213,0.12801617121,0.127856064677,0.127524931985,0.126979680202
0.159528977425,0.15087934418,0.144294414575,0.139109469751,0.135249385045,0.132349083102,0.130095386616,0.12833209863,0.127008087411,0.126988659746,0.126947371139,0.126869721717,0.12670342581,0.126397115105,0.125864039724
0.158142672351,0.149531405033,0.142959649124,0.137957051391,0.134137061061,0.131188607679,0.128914794428,0.127169441343,0.125858627344,0.124831676713,0.124793777894,0.124720287149,0.124559339718,0.124236851563,0.123689254429
0.158941606775,0.150166461761,0.143538852516,0.138450703794,0.134617339822,0.131631321315,0.129383985469,0.127654616007,0.126331942709,0.125294316521,0.124475671017,0.12439967361,0.124232245658,0.123933109492,0.123383446845
0.908586687271,0.908586775031,0.908586629515,0.908586441583,0.908585674416,0.908584225029,0.908582031859,0.908576230211,0.908567130688,0.908546651589,0.908514937919,0.908439695284,0.908295974821,0.907997252801,0.907402856687
0.183552355473,0.172990809771,0.165066731395,0.158835953268,0.154328714481,0.151350412188,0.151231665974,0.151178567169,0.151152668572,0.15113122275,0.151089840926,0.151010959976,0.15084506017,0.150533129228,0.150002631352
0.908636468999,0.908636408656,0.908636239042,0.908635871424,0.908635433411,0.908634136725,0.90863199724,0.908626662553,0.908617038404,0.90859956177,0.908564038862,0.908490628996,0.908347292623,0.908063018724,0.907470149117
0.185730699331,0.174942182419,0.166715926534,0.1602153293,0.155124346248,0.151742169662,0.149147226315,0.147368773225,0.14724268467,0.147147733088,0.147066684078,0.146967449097,0.146799972787,0.146471942639,0.145888776275
0.908612906746,0.908612993552,0.908612771774,0.908612375165,0.908611923726,0.908609603704,0.908606743981,0.908603026972,0.908592358231,0.908572083495,0.908535277393,0.908462031186,0.908324752393,0.908021936211,0.907433597228
0.173876341951,0.16379770879,0.156289562948,0.150514405718,0.146135390825,0.142769228266,0.140231655994,0.138322679898,0.13696486475,0.135959070068,0.135804562669,0.13565169464,0.135450692177,0.135131800007,0.134540595327
0.908357972392,0.908357906838,0.908357226848,0.908357015511,0.908356381662,0.908355176006,0.908352795321,0.908347792248,0.908337815357,0.908319217601,0.908282890049,0.908214715988,0.908073856737,0.907774064034,0.907186752313
0.181910179998,0.172153035529,0.164917154015,0.159422030397,0.155120767652,0.151807469187,0.149207602056,0.147284684276,0.145855792058,0.144781709559,0.143953501707,0.143280893753,0.143007992995,0.14262964283,0.14203283228
0.908497914607,0.908497997698,0.908497808626,0.908497642959,0.908497196015,0.908496311125,0.908494294114,0.908488914253,0.908479220687,0.908461023331,0.908423885965,0.908351595576,0.908203496282,0.907914587321,0.907334859884
