0.302248299632,0.302248299632,0.302248299632,0.302248299632
0.0663724175099,0.0663724175099,0.0663724175099,0.0663724175099
0.00895579895799,0.00895579895799,0.00895579895799,0.00895579895799
0.00513370963684,0.00513370963684,0.00513370963684,0.00513370963684
0.00225607523887,0.00225607523887,0.00225607523887,0.00225607523887
0.000768602024708,0.000768602024708,0.000768602024708,0.000768602024708
8.29128140274e-05,8.29128140274e-05,8.29128140274e-05,8.29128140274e-05
0.0318101514178,4.92150302711,4.92084836659,0.0309176739503
4.92150302711,4.92084836659,0.0309176739503,4.92559763293
4.92084836659,0.0309176739503,4.92559763293,0.941902225708
