0.140257572744,0.0989521113553,0.080547643813,0.0801414367337,0.079956089101,0.0799527469813,0.0799509454942,0.0799503200818,0.0799498552458,0.0799484235675,0.0799471384877,0.0799457757786
0.141647279515,0.0999559889514,0.0814065292272,0.08096411521,0.0807795410227,0.0807724765989,0.0807667550805,0.08076631459,0.0807655472584,0.080763513748,0.0807625546619,0.0807611478019
0.14177629562,0.100067454744,0.0814738074203,0.0810442356185,0.0808513188217,0.0808465198672,0.0808434987378,0.0808426409451,0.0808421618609,0.0808409070489,0.080839018751,0.0808370513815
0.141318630057,0.0997456803375,0.0811845579873,0.0807687988439,0.0805800754187,0.0805760236911,0.0805737475926,0.0805730300163,0.0805718218407,0.0805700679013,0.0805678938613,0.0805665456622
0.142073779279,0.100289665155,0.0816527586552,0.081221356409,0.0810254957041,0.0810207585684,0.0810183937519,0.0810173743822,0.0810164627134,0.0810127079795,0.0810104558619,0.0810093420855
0.141316812387,0.0997462795446,0.0811821022931,0.0807676441359,0.0805786504332,0.080574892114,0.0805720536919,0.0805714290146,0.080570248732,0.0805681532064,0.0805657518466,0.0805635883274
0.142162054239,0.100401343109,0.0816737458703,0.0812626205099,0.0810753502026,0.0810721453206,0.0810706683144,0.0810700965557,0.0810694639582,0.0810680961187,0.0810669518923,0.0810653887729
0.141514773105,0.0999057031611,0.0812930045858,0.0808824202274,0.0806949204724,0.080691448221,0.080689874678,0.0806894710742,0.0806887681938,0.0806872718041,0.0806863667844,0.0806852669871
0.141633678941,0.0999249200509,0.0814123150213,0.0809718592871,0.0807656523318,0.0807613459736,0.0807596259752,0.0807592749802,0.0807580936257,0.0807566838539,0.0807552348493,0.080752766243
0.142019168342,0.100277349642,0.0816000527987,0.0811791088129,0.0809944799773,0.0809897290106,0.0809867307422,0.0809860614294,0.0809856073609,0.0809844548993,0.0809834400227,0.0809804134828
0.142455592137,0.100626537192,0.081846229318,0.0814329023387,0.0812494320564,0.0812453422011,0.0812426485218,0.081242161851,0.081239551425,0.0812383481952,0.0812370900174,0.0812333354764
